"83";"2014-10-12 21:37:00";"Object 268";"Le développement a débuté à l'été 1952 à l'usine Kirov de Leningrad, sous la supervision de Joseph Kotin. Le véhicule a été mis au point sur la base du char lourd T-10. Le prototype a été fabriqué en 1956. Il a passé les essais, mais n'a jamais été produit en masse.";"Normal";"50.970";"53.900";"credit";"48";"5";"1";"1";"2";"0";"1950";"187";"100";"50";"4";"6100000";"credit";"X";"10";"1"
"84";"2014-10-12 21:36:43";"Object 263";"Le développement d'un chasseur de char lourd sur la base du char lourd IS-7 commencé en 1950. Trois projets de conceptions ont été développés, dont l'un a conduit à un prototype taille-réelle en bois. Le développement a cependant été interrompu en raison de l'abandon de la production en masse de l'IS-7.";"Normal";"60.010";"62.500";"credit";"55";"5";"1";"1";"2";"0";"1900";"1250";"80";"50";"4";"6100000";"credit";"X";"10";"1"
"85";"2014-11-07 09:46:29";"SU-18";"Une pièce d'artillerie automoteur sur la base du châssis du MS. Ce modèle n'existe qu'à l'état de plans de construction sans qu'aucun prototype n'ait été mis au point. Il n'a jamais été produit.";"Normal";"5.400";"6.000";"credit";"22";"2";"1";"0";"0";"0";"70";"16";"16";"16";"5";"3550";"credit";"II";"2";"1"
"86";"2014-11-23 21:34:35";"SU-26";"Un canon automoteur sur le châssis du T-26 produit à Leningrad vers la fin de 1941, avec un total de 12 ou 14 véhicules construits dont trois sont restés en service jusqu'en 1944.";"Normal";"8.100";"8.200";"credit";"30";"5";"1";"1";"1";"1";"110";"15";"15";"15";"5";"53000";"credit";"III";"3";"1"
"87";"2014-11-23 22:14:41";"SU-5";"Canon automoteur léger ""petit triplex"" conçu et mis à l'essai en 1934, il a même participé à un défilé sur la Place Rouge. Il n'est cependant jamais entré en production en série.";"Normal";"10.300";"10.490";"credit";"30";"5";"1";"1";"2";"0";"160";"15";"15";"15";"5";"147000";"credit";"IV";"4";"1"
"88";"2014-11-23 22:53:00";"SU-122A";"Un projet d'artillerie de 122-mm sur la base du SU-76. Aucun protoype n'a été construit.";"Normal";"10.000";"11.000";"credit";"30";"4";"1";"1";"1";"0";"210";"25";"15";"15";"5";"385000";"credit";"V";"5";"1"
"89";"2014-11-24 19:56:06";"SU-8";"Un canon automoteur ""Moyen Triplex"". Le développement a commencé en 1934 et a repris après une pause en 1939. Il n'a jamais été produit en masse.";"Normal";"21.780";"21.800";"credit";"48";"6";"1";"2";"2";"0";"270";"30";"20";"20";"5";"932000";"credit";"VI";"6";"1"
"90";"2014-11-24 20:04:04";"S-51";"Développé par le Bureau central Grabin d'études de l'Artillerie à l'automne de 1943. Le S-51 a passé avec succès les essais au printemps de 1944 mais n'a jamais été produit en masse.";"Normal";"50.220";"52.000";"credit";"30";"6";"1";"2";"2";"0";"350";"60";"60";"60";"5";"1400000";"credit";"VII";"7";"1"
"91";"2014-11-24 20:08:52";"SU-14-1";"Développé sur al base du SU-14. En 1936, un prototype a été construit et essayé. En 1937, le superviseur du projet fut renvoyé et le projet annulé. Le prototype a été envoyé à Kubinka pour entreposage. En 1941, lors de la Bataille de Moscou, le SU-14-1 fut utilisé pour un bombardement longue portée.";"Normal";"45.250";"48.700";"credit";"30";"6";"1";"2";"2";"0";"350";"20";"20";"10";"5";"1370000";"credit";"VII";"7";"1"
"92";"2014-11-24 20:10:24";"SU-14-2";"Un canon automoteur ""Triplex Lourd à Usage Spécial"" développé de 1932 à 1937 avec deux prototypes modernisés en 1940. Ce véhicule n'a jamais été produit en masse.";"Normal";"63.990";"64.000";"credit";"30";"6";"1";"2";"2";"0";"410";"50";"30";"20";"5";"2720000";"credit";"VIII";"8";"1"
"93";"2014-11-24 20:12:26";"212A";"Développé en 1939 dans le Bureau de Développement Spécial de l'usine Kirov, sous le commandement de J.Kotin sur la base des véhicules KV et SMK. Aucun prototype de développement n'ayant été construit, le véhicule ne fut jamais en service.";"Normal";"54.860";"55.500";"credit";"35";"6";"1";"1";"2";"1";"460";"60";"60";"60";"5";"3700000";"credit";"IX";"9";"1"
"94";"2014-11-24 20:14:16";"Object 261";"Développé sur la base de l'IS-7 pour les bureaux de conception des usines Kirov de Tcheliabinsk et Leningrad. Le développement a démarré en 1947, mais a été suspendu à la phase de conception.";"Normal";"59.100";"62.200";"credit";"50";"5";"1";"1";"2";"0";"510";"75";"50";"30";"5";"6100000";"credit";"X";"10";"1"
"95";"2014-11-24 20:34:47";"Leichttraktor";"Entre 1930 et 1934 quatre prototypes furent produits avec des différences entre leurs armements, l'équipage, le poids ou les suspensions.";"Normal";"7.500";"9.200";"credit";"36";"3";"1";"0";"1";"0";"110";"14";"12";"12";"1";"0";"credit";"I";"1";"2"
"96";"2014-11-24 20:46:06";"Pz.Kpfw. 35 (t)";"Produit de 1935 à 1938 en Tchécoslovaquie. 202 de ces véhicules ont été réquisitionnés en 1938 et ont été utilisés pendant trois ans par la Wehrmacht.";"Normal";"10.300";"11.000";"credit";"35";"3";"1";"0";"0";"1";"150";"25";"16";"16";"1";"3600";"credit";"II";"2";"2"
"97";"2014-11-24 20:52:00";"Pz.Kpfw. I";"Le Pz I Ausf. A a été le premier char allemand produit en masse. En 1935, le concept reçut une amélioration, incluant un allongement du châssis et un moteur plus puissant. La production en masse de cette version, le Pz I Ausf. B, comptabilisa un total de 675 chars. L'armement standard était faible, mais certains chars furent améliorés par l'installation de canons de 20 mm.";"Normal";"5.580";"5.800";"credit";"40";"2";"1";"0";"0";"0";"1";"13";"13";"13";"1";"3600";"credit";"II";"2";"2"
"98";"2014-11-24 20:56:26";"Pz.Kpfw. 38H 735 (f)";"En mai 1940, l'armée française avait plus de 800 véhicules de ce type, dont la plupart furent capturés et largement utilisés par la Wehrmacht pour compléter les troupes existantes.";"Event";"10.570";"14.500";"or";"37";"2";"1";"0";"0";"0";"160";"40";"40";"40";"1";"0";"or";"II";"2";"2"
"99";"2014-11-24 21:02:38";"Pz.Kpfw. 38 (t)";"Ce char a été développé pour l'armée Tchécoslovaque. Toutefois, il a été principalement produit pour l'Allemagne de 1939 à 1942, avec une production totale de 1.411 véhicules.";"Normal";"9.340";"9.900";"credit";"42";"4";"1";"0";"1";"1";"200";"25";"15";"15";"1";"33000";"credit";"III";"3";"2"
"100";"2014-11-27 21:52:51";"Pz.Kpfw. III Ausf. A";"Produit en 1937, avec seulement 10 véhicules terminés. Le projet a été abandonné en raison d'une faible suspension et blindage du prototype.";"Normal";"14.650";"15.450";"credit";"68";"5";"1";"1";"1";"1";"200";"14";"14";"14";"2";"35000";"credit";"III";"3";"2"
"101";"2014-11-24 22:41:44";"Pz.Kpfw. I Ausf. C";"La commande initiale de ce char a été réalisée en 1939. Il était conçu à l'origine comme char rapide de reconnaissance pour les unités aériennes. La production en série a commencé début 1942. Deux véhicules furent déployés avec la 1st Panzer Division début 1943. 38 autres véhicules furent déployés dans le 58ème corps de chars de réserve durant l'été 1944.";"Normal";"7.640";"8.000";"credit";"79";"2";"1";"0";"0";"0";"210";"30";"20";"20";"1";"45800";"credit";"III";"3";"2"
"102";"2014-11-25 21:34:25";"Pz.Kpfw. II Ausf. G";"Le 18 juin 1938, MAN et Daimler-Benz reçurent la commande initiale de 75 chars Pz II Ausf. G. Un prototype a été fabriqué en 1939. Le véhicule a été produit en série d'avril 1941 à février 1942, avec un total de seulement 12 chars construits.";"Normal";"10.450";"10.700";"credit";"65";"3";"1";"0";"0";"1";"220";"30";"20";"14";"1";"39700";"credit";"III";"3";"2"
"103";"2014-11-25 21:54:07";"Pz.Kpfw. II Ausf. J";"Produit d'avril à décembre 1942, un total de 22 véhicules furent construits. Conçu comme une version modernisée du PzKpfw II Ausf G avec une armure renforcée.";"Event";"17.890";"18.850";"or";"31";"3";"1";"0";"1";"0";"260";"80";"50";"50";"1";"0";"credit";"III";"3";"2"
"104";"2014-11-25 22:28:30";"T-15";"Ce char léger expérimental a été développé dans les usines Skoda entre 1941 et 1943, avec un total de 5 prototypes construits. Le véhicule n'a jamais été produit en série, ni vu en service.";"Boutique";"10.490";"12.200";"or";"60";"4";"1";"0";"1";"1";"260";"1";"1";"1";"1";"900";"or";"III";"3";"2"
"105";"2014-11-25 23:47:33";"Pz.Kpfw. II Luchs";"Produit de Septembre 1943 à Janvier 1944, avec un total de 100 véhicules complétés. Quatre chars de plus furent reconstruits à partir des prototypes. Ce char resta en service jusqu'à la fin de la Seconde Guerre mondiale.";"Normal";"11.700";"12.500";"credit";"60";"5";"1";"0";"1";"1";"310";"30";"20";"20";"1";"155000";"credit";"IV";"4";"2"
"106";"2014-11-25 23:19:07";"Pz.Kpfw. 38 (t) n.A.";"Développé à partir du châssis du PzKpfw 38 (t) en automne 1939. Le nouveau prototype utilisait largement la technique de soudure. Le moteur de 250 chevaux permettait d'accélérer jusqu'à la vitesse maximale de 62 km/h. Ce véhicule n'a jamais été produit en série.";"Normal";"10.860";"11.900";"credit";"62";"4";"1";"0";"1";"1";"300";"50";"25";"10";"1";"145000";"credit";"IV";"4";"2"
"107";"2014-11-25 23:50:32";"VK 16.02 Leopard";"Conçu fin 1942, la production de série était prévue pour commencer en avril 1943, mais le projet fut abandonné avant la construction du premier prototype.";"Normal";"21.240";"21.900";"credit";"60";"5";"1";"0";"1";"1";"440";"50";"30";"30";"1";"355000";"credit";"V";"5";"2"
"108";"2014-11-25 23:58:50";"VK 28.01";"Ce véhicule a été conçu pour devenir le char léger standard de la Panzerwaffe, également comme base pour des chars anti-aériens ou encore des véhicules capable de rouler sur n'importe quel terrain et voies ferrées. N'a jamais dépassé le stade de la planche à dessin.";"Normal";"25.060";"26.500";"credit";"68";"5";"1";"1";"1";"1";"550";"50";"30";"30";"1";"945000";"credit";"VI";"6";"2"
"109";"2014-11-27 20:32:12";"Aufklarungspanzer Panther";"Projet de véhicule lourd de reconnaissance. Les plans prévoyaient d'utiliser le châssis du Panther pour faciliter la production en série. Le véhicule devait comporter une tourelle de Leopard avec un canon pas plus long que le châssis du char, afin de garantir la maniabilité en forêt. Aucune prototype n'a été produit.";"Normal";"37.670";"40.000";"credit";"60";"5";"1";"1";"1";"1";"850";"85";"50";"40";"1";"1360000";"credit";"VII";"7";"2"
"110";"2014-11-29 11:04:42";"Pz.Kpfw. S35 739 (f)";"Une partie des 400 chars français ont été capturés par les Allemands et furent utilisés pour l'entraînement et sur les fronts secondaires.";"Boutique";"19.250";"21.300";"or";"37";"3";"1";"0";"0";"1";"260";"36";"35";"25";"2";"1000";"or";"III";"3";"2"
"111";"2014-11-28 23:23:39";"Pz.Kpfw. III";"Ce tank fut équipé d'un châssis ""classique"" à partir du modèle Ausführung E. Produit à partir de décembre 1938 à février 1943, avec une production totale de 4.958 véhicules et 321 véhicules de commandement.";"Normal";"18.050";"19.250";"credit";"64";"5";"1";"1";"1";"1";"310";"70";"30";"50";"2";"138000";"credit";"IV";"4";"2"
"112";"2014-11-28 23:29:08";"VK 20.01 (D)";"Prototype de char moyen développé par Daimler-Benz de 1939 à 1941. Le nouveau véhicule devait devenir le nouveau char moyen standard de la Wehrmacht. Le prototype a été déployé sur le front de l'Est. Les essais en combat ont révélés de nombreuses fautes sérieuses. En 1941, le char fut considéré comme obsolète, et le projet fut annulé.";"Normal";"21.900";"22.500";"credit";"50";"5";"1";"1";"1";"1";"310";"50";"40";"30";"2";"157000";"credit";"IV";"4";"2"
"113";"2014-11-28 23:53:23";"Pz.Kpfw. IV Ausf. H";"Cette version ""H"" a été développée en 1942 et fut la version du Pz. IV la plus massivement fabriquée. Elle a été produite pendant un moment parallèlement à la version Ausf. G. Un total de 3 774 chars de la version H ont été fabriqués.";"Normal";"1.000";"1.000";"credit";"40";"5";"1";"1";"1";"1";"440";"80";"30";"20";"2";"373000";"credit";"V";"5";"2"
"114";"2014-11-28 23:44:41";"Pz.Kpfw. III/IV";"Représente une tentative d'intégrer le développement du Pz III et du Pz IV. Seuls les plans ont été élaborés.";"Normal";"23.820";"24.950";"credit";"55";"5";"1";"1";"1";"1";"380";"60";"60";"40";"2";"315000";"credit";"V";"5";"2"
"115";"2014-11-29 00:05:27";"T-25";"Ce véhicule a été développé par la société Skoda pour le programme de développement de chars initié par Heer (forces de l'armée de terre). N'a jamais dépassé le stade de la planche à dessin.";"Boutique";"19.850";"23.500";"or";"60";"5";"1";"1";"1";"1";"610";"50";"45";"20";"2";"1500";"or";"V";"5";"2"
"116";"2014-11-29 00:08:31";"VK 30.01 (P)";"Deux prototypes ont été construits sur le châssis Porsche entre 1940 et 1941, mais le véhicule n'a jamais été produit en série.";"Normal";"35.540";"36.600";"credit";"60";"5";"1";"1";"1";"1";"610";"75";"60";"40";"2";"920000";"credit";"VI";"6";"2"
"117";"2014-10-07 04:57:26";"VK 30.01 (D)";;"Normal";"33.450";"33.000";"credit";"56";"5";"1";"1";"1";"1";"770";"60";"40";"50";"2";"910000";"credit";"VI";"6";"2"
"118";"2014-11-29 00:27:10";"VK 30.02 (M)";"Un char moyen développé par la compagnie MAN et conçu comme char de 30 tonnes. En même temps, la compagnie Daimler-Benz a développé un projet rival. le 13 mai 1942, les deux projets furent soumis au Ministère des Armements de la production de guerre. Le concept MAN fut préféré, et le char entra finalement en service comme PzKpfw V Panther.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VI";"6";"2"
"119";"2014-11-29 00:27:59";"Pz.Kpfw. V/IV";"Un seul prototype exista. La tourelle du PzKpfw IV a été montée comme un élément fixe sur la caisse du Panther pour des essais.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VI";"6";"2"
"121";"2014-11-29 11:14:37";"Pz.Kpfw. IV Schmalturm";"En Novembre 1944, la société Krupp a présenté plusieurs avant-projets visant à améliorer l'armement des chars et chasseurs de chars en service. Parmi eux se trouvait un projet d'installation de la tourelle Schmalturm du Panther (tourelle étroite) sur le Pz IV Ausf. J. Le projet a été annulé en raison de l'arrêt progressif de la production des Pz IV.";"Boutique";"29.890";"32.000";"or";"48";"5";"1";"1";"1";"1";"730";"80";"30";"20";"2";"3750";"credit";"VI";"6";"2"
"122";"2014-11-29 11:24:13";"Panther";"Ce char célèbre fut produit de janvier 1943 à avril 1945, avec un total de 5 796 véhicules construits, à l'exception de huit chars sur le châssis de la série F.";"Normal";"44.450";"45.000";"credit";"55";"5";"1";"1";"1";"1";"1200";"85";"50";"40";"2";"1380000";"credit";"VII";"7";"2"
"123";"2014-11-29 11:28:16";"VK 30.02 (D)";"Conçu comme une réponse à et sous l'influence du T-34 soviétique, l'ordre de production de 200 véhicules a été annulé en raison du développement du Panther.";"Normal";"37.290";"39.000";"credit";"56";"5";"1";"1";"1";"1";"1150";"80";"45";"50";"2";"1369000";"credit";"VII";"7";"2"
"124";"2014-11-29 12:05:06";"Panther/M10";"Au cours de l'Offensive des Ardennes, plusieurs Panthers assignés à la Panzer Brigade 150 ont été déguisés en chasseur de char M10 Wolverine. Il s'agissait d'une partie d'une opération majeure visant à semer la confusion à l'arrière des lignes alliées. En février 1945, les Panthers déguisés ont rencontrés le 120ème régiment d'infanterie (USA). Un véhicule a été détruit, trois autres capturés.";"Boutique";"45.960";"49.000";"or";"46";"5";"1";"1";"1";"1";"1300";"85";"50";"40";"2";"5750";"or";"VII";"7";"2"
"125";"2014-11-29 12:07:46";"Panther II";"Les premiers plans de construction de ce véhicule apparurent en 1943. Deux prototypes avec la tourelle du Panther I furent commandés en 1944. En 1945, un seul fut construit par la société MAN.";"Normal";"52.410";"53.000";"credit";"55";"5";"1";"1";"1";"1";"1400";"100";"60";"40";"2";"2390000";"credit";"VIII";"8";"2"
"126";"2014-11-29 12:15:26";"Indien-Panzer";"Le projet a été développé comme char moyen pour l'Armée Indienne. Le travail sur ce projet a été mené par Porsche, Daimler-Benz, et Zahnradfabrik AG de Friedrichshafen. Cependant, le véhicule fut considéré comme trop compliqué pour être produit en Inde, et le projet fut annulé.";"Normal";"39.870";"40.000";"credit";"50";"4";"1";"1";"1";"0";"1300";"90";"90";"45";"2";"2420000";"credit";"VIII";"8";"2"
"127";"2014-11-29 12:27:18";"E-50";"En 1945, le E-50 a été conçu pour devenir le char moyen standard pour la Panzerwaffe afin de remplacer les Panther et Panther II. N'a jamais dépassé le stade de la planche à dessin.";"Normal";"59.180";"60.000";"credit";"60";"5";"1";"1";"1";"1";"1650";"150";"80";"80";"2";"3450000";"credit";"IX";"9";"2"
"128";"2014-11-29 12:29:01";"Leopard Prototyp A";"Prototype développé de 1960 à 1961 comme char moyen pour la Bundeswehr, avec un total de 26 prototypes fabriqués. Les prototypes ont été testés jusqu'en 1963. Le véhicule était le prédécesseur du char moyen Léopard.";"Normal";"39.170";"39.500";"credit";"65";"4";"1";"1";"1";"0";"1550";"70";"35";"25";"2";"3450000";"credit";"IX";"9";"2"
"129";"2014-11-29 12:35:12";"E-50 Ausf. M";"L'armée allemande a exigé que les chars de série E aient une transmission située à l'arrière du châssis. Cependant, les chars E-50 et E-75 utilisaient l'ensemble moteur-transmission du Tigre II, rendant un placement de la transmission à l'arrière impossible. Le char E-50 Ausf. M était une refonte du projet E-50 avec une transmission placée à l'arrière.";"Normal";"62.310";"67.000";"credit";"60";"5";"1";"1";"1";"1";"2050";"150";"80";"80";"2";"6100000";"credit";"X";"10";"2"
"130";"2014-11-29 12:37:05";"Leopard 1";"Char de combat principal de la République Fédérale d'Allemagne. Le développement a débuté en 1956. Les premiers prototypes ont été fabriqués en 1965 à l'usine Krauss-Maffei. Le Léopard 1 a été mis en service dans plus de 10 pays.";"Normal";"40.000";"42.000";"credit";"65";"4";"1";"1";"1";"0";"1950";"75";"35";"25";"2";"6100000";"credit";"X";"10";"2"
"131";"2014-11-29 21:29:21";"Durchbruchswagen 2";"Prototype d'un char lourd, développé par la compagnie Henschel und Sohn. Le prototype a été fabriqué en 1938. En septembre 1939, le projet VK 30.01 lui fut préféré, et le programme DW fut abandonné. Cependant, les prototypes du DW I et DW II ont été utilisés dans divers essais jusqu'en 1941.";"Normal";"29.930";"30.000";"credit";"1";"5";"1";"1";"1";"1";"380";"50";"50";"50";"3";"170000";"credit";"IV";"4";"2"
"132";"2014-10-12 22:03:02";"Pz.Kpfw. B2 740 (f)";"Après la modernisation, une partie de la production totale de 365 véhicules fut utilisée par l'Allemagne, mais seulement sur les fronts secondaires.";"Event";"29.350";"33.000";"or";"30";"4";"1";"0";"0";"2";"340";"60";"60";"55";"3";"1";"or";"IV";"4";"2"
"133";"2014-11-29 22:05:35";"VK 30.01 (H)";"Un prototype basé sur la caisse du Henschel avec quatre châssis produits pour ce modèle de mars à octobre 1941. La société Krupp produisit 12 tourelles pour ce véhicule.";"Normal";"32.000";"33.000";"credit";"35";"5";"1";"1";"1";"1";"600";"50";"50";"50";"3";"410000";"credit";"V";"5";"2"
"134";"2014-11-29 22:36:55";"VK 36.01 (H)";"Six châssis et un prototype de ce véhicule furent produits début 1942. Il n'est jamais passé en production en raison de problèmes avec le développement de la tourelle conique.";"Normal";"41.380";"41.500";"credit";"50";"5";"1";"1";"1";"1";"850";"100";"60";"60";"3";"935000";"credit";"VI";"6";"2"
"135";"2014-11-29 22:47:39";"Pz.Kpfw. VI Tiger";"Le développement a débuté en 1937 par la compagnie Henschel. Il est entré en production en série en 1942, avec un total de 1354 véhicules fabriqués. Il a été vu en combat pour la première fois dans les batailles de Leningrad. Il a pris part à des actions en Tunisie et dans la bataille de Koursk. Bien que sa production a été arrêtée pendant l'été 1944, le Tiger I a été utilisé jusqu'à la fin de la guerre.";"Normal";"55.540";"57.000";"credit";"40";"5";"1";"1";"1";"1";"1400";"100";"80";"80";"3";"1390000";"credit";"VII";"7";"2"
"136";"2014-11-29 22:54:01";"Pz.Kpfw. VI Tiger (P)";"Le travail sur le VK4501(P) a débuté en avril 1942. Le prototype a été développé immédiatement, et est entré en phase de production sans aucun essai. En août, la production a été interrompue, avec un total de cinq véhicules produits.";"Normal";"59.780";"60.500";"credit";"35";"51";"1";"1";"1";"1";"1350";"200";"80";"80";"3";"1395000";"credit";"VII";"7";"2"
"137";"2014-11-29 23:48:50";"Pz.Kpfw. Tiger II";"Aussi connu sous le nom de Tigre Royal. Il a été produit de janvier 1944 jusqu'à mars 1945, avec un total de 489 véhicules construits.";"Normal";"68.050";"69.700";"credit";"38";"5";"1";"1";"1";"1";"1500";"150";"150";"80";"3";"2450000";"credit";"VIII";"8";"2"
"138";"2014-12-01 20:17:24";"VK 45.02 (P) Ausf. A";"Le développement de ce véhicule a commencé en avril 1942. La compagnie Krupp a reçu une commande pour la construction des tourelles. Cependant, le prototype n'a jamais été fabriqué. Les tourelles ont été montées sur les premiers Tigre II.";"Normal";"53.570";"54.180";"credit";"38";"5";"1";"1";"1";"1";"1470";"120";"80";"80";"3";"2435000";"credit";"VIII";"8";"2"
"139";"2014-12-01 20:14:22";"Löwe";"Un projet de char super lourd développé par la société Krupp. Plusieurs prototypes de configuration et d'armement divers ont été conçu, mais aucun prototype d'essai n'a jamais été construit. Le véhicule n'a jamais été mis à l'essai.";"Boutique";"90.000";"99.850";"credit";"35";"5";"1";"1";"1";"1";"1650";"120";"100";"80";"3";"12500";"credit";"VIII";"8";"2"
"140";"2014-12-01 20:20:12";"VK 45.02 (P) Ausf. B";"Deux prototypes de ce véhicule (l'un avec une tourelle montée à l'avant, l'autre à l'arrière) furent conçus par Ferdinand Porsche, mais il n'entra jamais en production.";"Normal";"72.500";"75.500";"credit";"30";"5";"1";"1";"1";"1";"1850";"200";"100";"100";"3";"3598000";"credit";"IX";"9";"2"
"141";"2014-12-01 20:22:39";"E-75";"En 1945, le E-75 a été conçu pour devenir le char lourd standard pour la Panzerwaffe afin de remplacer le Tigre II. N'a jamais dépassé le stade de la planche à dessin.";"Normal";"85.000";"88.000";"credit";"401";"5";"1";"1";"1";"1";"1820";"160";"120";"120";"3";"3480000";"credit";"IX";"9";"2"
"142";"2014-12-01 21:39:06";"Maus";"Développé de juin 1942 à juillet 1944, deux prototypes furent réalisés, mais un seul reçu une tourelle et un armement.";"Normal";"188.980";"192.900";"credit";"20";"6";"1";"1";"2";"1";"3000";"200";"185";"160";"3";"6100000";"credit";"X";"10";"2"
"143";"2014-12-01 21:48:37";"E-100";"En juin 1943, la compagnie Adlerwerke reçoit une commande pour le développement de la série E-100. Cependant, en 1944, le développement des chars lourds a été interrompu. À la fin de la guerre, seul le châssis avait été achevé, lequel a été capturé par l'armée anglaise plus tard.";"Normal";"192.900";"150.000";"credit";"30";"6";"1";"1";"1";"2";"2700";"200";"120";"150";"3";"6100000";"credit";"X";"10";"2"
"144";"2014-12-01 21:50:20";"VK 72.01 (K)";"Un char super lourd avec un placement à l'arrière de la tourelle. Développé par la compagnie Krupp. Un nouveau véhicule devait avoir un meilleur armement et un blindage amélioré comparé au VK70.01. N'a jamais passé le stade de la planche à dessin.";"Event";"120.000";"130.000";"or";"431";"5";"1";"1";"1";"1";"2500";"200";"160";"120";"3";"0";"or";"X";"10";"2"
"145";"2014-12-07 00:59:24";"Panzerjager I";"Reconstruit à partir du PzKpfw I de mars 1940 à février 1941, pour une production totale de 202 véhicules. Utilisé jusqu'à fin 1941.";"Normal";"6.010";"6.400";"credit";"40";"3";"1";"1";"0";"0";"120";"14";"14";"13";"4";"3200";"credit";"II";"2";"2"
"146";"2014-12-07 01:00:10";"Marder II";"Utilisé sur tous les fronts de 1942 jusqu'à la fin de la Seconde Guerre mondiale, avec 576 véhicules construits entre juin 1942 et juin 1943, et 75 véhicules reconstruits à partir de PzKpfw II en 1944.";"Normal";"10.980";"11.000";"credit";"40";"3";"1";"1";"0";"0";"165";"35";"14";"14";"4";"42000";"credit";"III";"3";"2"
"147";"2014-12-07 01:00:25";"Hetzer";"Un chasseur de chars léger à faible profil conçu selon les spécifications du Général Guderian. Produit d'avril 1944 à mai 1945. Un total de 2 584 de ces véhicules furent fabriqués.";"Normal";"16.170";"16.800";"credit";"1";"4";"1";"1";"1";"0";"270";"60";"20";"8";"4";"127000";"credit";"IV";"4";"2"
"148";"2014-12-07 01:00:35";"Marder 38T";"Un chasseur de chars développé sur la base du char PzKpfw 38 (t). Il pouvait y être monté un canon PaK 40 ou Pak 36(r) dans une cabine ouverte en haut et à l'arrière. Le véhicule est entré en service fin 1942. Ce chasseur de chars a été produit en série jusque milieu 1944 et a combattu jusqu'à la fin de la guerre.";"Normal";"10.790";"10.800";"credit";"47";"4";"1";"0";"1";"1";"270";"50";"15";"15";"4";"125000";"credit";"IV";"4";"2"
"149";"2014-12-07 01:03:01";"StuG III Ausf. G";"Ce véhicule a vu le combat pour la première fois en France en 1940. Il a été produit sur la base du char Pz.Kpfw. III dans différentes variantes jusqu'en 1945. En 1944, 9 346 de ces canons automoteurs avaient détruit 20 000 véhicules ennemis. Certains véhicules sont restés en opération jusqu'en 1967 et ont même été déployés pendant la guerre des Six Jours par certains pays du monde arabe contre Israël.";"Normal";"22.680";"22.940";"credit";"40";"4";"1";"1";"1";"0";"350";"80";"30";"50";"4";"422000";"credit";"V";"5";"2"
"150";"2014-12-07 01:02:28";"Pz.Sfl. IVc";"Proposition d'un véhicule anti-aérien possédant le canon anti-aérien de 88-mm. Le développement a débuté en Allemagne en 1941. Le véhicule était basé sur le châssis du Pz.Sfl.IVc. Les exigences opérationnelles pour le véhicule ont constamment changé, et le canon FlaK 41 a été installé sur le châssis seulement en 1944. Le véhicule deviendra la base de variantes avec d'autres possibilités d'armement. Seuls trois prototypes ont été construits.";"Normal";"22.350";"26.000";"credit";"1";"6";"1";"2";"2";"0";"350";"20";"14";"14";"4";"380000";"credit";"V";"5";"2"
"151";"2014-12-07 01:04:20";"JagdPz IV";"Produit de janvier 1944 à mars 1945, avec une production totale de 1 699 véhicules de ce type. Largement utilisé sur tous les fronts.";"Normal";"24.150";"24.200";"credit";"40";"4";"1";"1";"1";"0";"600";"80";"40";"20";"4";"910500";"credit";"VI";"6";"2"
"152";"2014-12-07 01:04:45";"Nashorn";"Nommé le Hornisse (""Frelon"") jusqu'en 1944. Il a été produit sur le même châssis que l'artillerie lourde Hummel. Le véhicule a vu le combat pour la première fois sur le Front de l'Est durant l'été 1943. Un total de 494 véhicules ont été produits.";"Normal";"23.130";"24.000";"credit";"40";"5";"1";"1";"1";"1";"600";"30";"20";"20";"4";"905000";"credit";"VI";"6";"2"
"153";"2014-12-07 01:03:38";"Dicker MaX";"Initialement, le véhicule était destiné à détruire des bunkers. Deux prototypes ont été réalisés au printemps 1941. Plus tard, le véhicule a été redésigné comme chasseur de char lourd. Les prototypes ont combattu sur le front de l'Est. le Dicker max n'a jamais été produit en masse.";"Normal";"25.040";"27.000";"or";"40";"5";"1";"1";"1";"1";"550";"50";"20";"20";"4";"3200";"or";"VI";"6";"2"
"154";"2014-12-07 01:05:05";"Jagdpanther";"Le développement de ce chasseur de chars, basé sur le châssis du nouveau char VK 30.02 (MAN), a débuté en 1942. En octobre 1943, les essais du prototype ont débutés. Un total de 392 véhicules a été fabriqué.";"Normal";"44.330";"45.500";"credit";"55";"5";"1";"1";"1";"1";"850";"80";"50";"40";"4";"1345000";"credit";"VII";"7";"2"
"155";"2014-12-07 01:05:16";"Sturer Emil ";"Chasseur expérimental développé sur le châssis du char lourd VK 30.01(H). Seuls deux prototypes ont été fabriqués. Ils ont combattu sur le Front de l'Est. Le chasseur de char a été nommé ""Sturer Emil"" (en français, ""Emil le têtu"") en raison de ses pannes fréquentes.";"Normal";"33.480";"36.500";"credit";"25";"5";"1";"1";"1";"1";"850";"50";"30";"30";"4";"1300000";"credit";"VII";"7";"2"
